sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,hardness,thickness_mm,suspect_hardware
hard_2mm_r1,32,18,cycle,2,0.0401299446821212,0.0346545651555061,0.1087210699915885,0.1410247683525085,0.4006738662719726,0.8951255083084106,0.0484680980443954,0.1413746774196624,0.831230640411377,0.072535365819931,0.1344762593507766,50,80,none,1,692,178,130,1.9554100036621092,0.0007456678431481,0.0009477874264121,0.0001822824124246,30,30,26,0.3097856623588959,0.3383288758524348,64,64,1,2.2,hard,2,False
hard_2mm_r1,16,9,cycle,0,0.0468612313270568,0.0255033411085605,0.0953894406557083,0.1222178563475608,0.4006738662719726,0.921232283115387,0.0509899817407131,0.1413746774196624,0.717049241065979,0.0949049070477485,0.085643395781517,50,80,none,1,692,178,130,1.9554100036621092,0.0007667159079574,0.0011349108535796,0.0001840706681832,30,30,30,0.2963547182910015,0.3546594555458326,64,64,1,3.7,hard,2,False
hard_2mm_r1,16,9,cycle,1,0.0463744960725307,0.0280542355030775,0.0923365652561187,0.1180149763822555,0.4006738662719726,0.9265565276145936,0.052328735589981,0.1413746774196624,0.6926596164703369,0.1047619059681892,0.087065540254116,50,80,none,1,692,178,130,1.9554100036621092,0.0006213229498825,0.0011253040283918,0.0002065630978904,30,30,30,0.2980612261446914,0.351280951767825,64,64,1,2.2,hard,2,False
hard_2mm_r1,16,9,cycle,2,0.0920321196317672,0.0357480905950069,0.1600594520568847,0.1934278607368469,0.4006738662719726,0.8027045726776123,0.0830380842089653,0.1413746774196624,0.4334972500801086,0.1484293192625045,0.1721656322479248,50,80,none,1,692,178,130,1.9554100036621092,0.0010401525069028,0.0016807549400255,0.0001797417062334,30,30,30,0.4165506886609028,0.4006191960881265,64,64,1,2.2,hard,2,False
hard_2mm_r1,8,5,cycle,0,0.0810434743762016,0.0830825194716453,0.1252637654542923,0.163286417722702,0.4006738662719726,0.8594020009040833,0.0928452387452125,0.1413746774196624,-0.730692982673645,0.1145311444997787,0.0981379300355911,50,80,none,1,692,178,130,1.9554100036621092,0.0018776906654238,0.0016075880266726,0.0001847437670221,30,30,30,0.322327624855703,0.4006400483377864,64,64,1,3.8,hard,2,False
hard_2mm_r1,8,5,cycle,1,0.0887413546442985,0.0589476712048053,0.1229660362005233,0.1523073613643646,0.4006738662719726,0.8776734471321106,0.0789453387260437,0.1413746774196624,0.4697510004043579,0.1408647447824478,0.1095948070287704,50,80,none,1,692,178,130,1.9554100036621092,0.0011003118706867,0.0021994481794536,0.0001619131799088,30,30,26,0.3716554944914889,0.3911972045898437,64,64,1,2.1,hard,2,False
hard_2mm_r1,8,5,cycle,2,0.0822364017367363,0.0527578964829444,0.1094855517148971,0.1360806375741958,0.4006738662719726,0.902350127696991,0.068758875131607,0.1413746774196624,0.5443955659866333,0.1367268711328506,0.099825844168663,50,80,none,1,692,178,130,1.9554100036621092,0.0011996510438621,0.002009741961956,0.0001685279712546,30,30,28,0.3597327078008927,0.3925126965126295,64,64,1,2.1,hard,2,False
hard_3mm_r1,1920,1080,cycle,0,0.0372855179011821,0.0473567470908165,0.0635334998369216,0.0818258300423622,0.3240051865577698,0.961867094039917,0.056582722812891,0.1864441782236099,0.8957168459892273,0.0772912874817848,0.0601553805172443,69,78,none,1,694,159,147,1.882449984550476,0.0010045228991657,0.0008829210419207,0.0001328317157458,30,30,26,0.1402734755739698,0.2689670110648533,64,4,16,256.5,hard,3,False
hard_3mm_r1,1920,1080,cycle,1,0.0275643672794103,0.0348123423755168,0.0633693858981132,0.0796707347035408,0.3240051865577698,0.9638493061065674,0.0391913838684558,0.1864441782236099,0.945691704750061,0.058859646320343,0.058817833662033,69,78,none,1,694,159,147,1.882449984550476,0.0008349270792677,0.0006856297259218,0.0001354582345811,30,30,29,0.1345259285282332,0.2498620478612072,64,4,16,256.5,hard,3,False
hard_3mm_r1,1920,1080,cycle,2,0.0254502687603235,0.028198005631566,0.0586837381124496,0.0774533450603485,0.3240051865577698,0.96583354473114,0.0306101627647876,0.1864441782236099,0.9598447680473328,0.0490452758967876,0.0633012577891349,69,78,none,1,694,159,147,1.882449984550476,0.0006908340146765,0.0006302359397523,0.0001435949961887,30,30,30,0.1468920046168376,0.2416280279369474,64,4,16,256.0,hard,3,False
hard_3mm_r1,1280,720,cycle,0,0.0375495329499244,0.040872186422348,0.0716485604643821,0.0903607010841369,0.3240051865577698,0.9534972310066224,0.0500939898192882,0.1864441782236099,0.9193390607833862,0.0683981552720069,0.0692752003669738,69,78,none,1,694,159,147,1.882449984550476,0.0011452519102022,0.0009302636608481,0.0001309055805904,30,30,27,0.224330373473401,0.2836982139251517,64,11,6,113.7,hard,3,False
hard_3mm_r1,1280,720,cycle,1,0.0392008125782012,0.0358654372394084,0.066100850701332,0.0866669565439224,0.3240051865577698,0.9572213888168336,0.0388793051242828,0.1864441782236099,0.9375085234642028,0.0642729550600051,0.0551284998655319,69,78,none,1,694,159,147,1.882449984550476,0.0008773175068199,0.0008318944601342,0.0001297572307521,30,30,30,0.1184825867586245,0.2709463077521174,64,11,6,112.8,hard,3,False
hard_3mm_r1,1280,720,cycle,2,0.0327669642865657,0.0393672101199626,0.0653489455580711,0.0842190235853195,0.3240051865577698,0.9596038460731506,0.0416915826499462,0.1864441782236099,0.931612193584442,0.0643740147352218,0.0594388954341411,69,78,none,1,694,159,147,1.882449984550476,0.0008861843380145,0.0008330751443281,0.0001344235788565,30,30,30,0.1594478515451854,0.2736225398081653,64,11,6,112.4,hard,3,False
hard_3mm_r1,854,480,cycle,0,0.0401959531009197,0.0335352830588817,0.065643087029457,0.0846774131059646,0.3240051865577698,0.9591629505157472,0.0421483628451824,0.1864441782236099,0.9305428862571716,0.0705187320709228,0.0585497207939624,69,78,none,1,694,159,147,1.882449984550476,0.0008557752007618,0.0009703934192657,0.0001319080911343,30,30,30,0.1675952559589309,0.2707903790024091,64,24,3,52.9,hard,3,False
hard_3mm_r1,854,480,cycle,1,0.0332095138728618,0.0357853733003139,0.0662382990121841,0.0865193381905555,0.3240051865577698,0.9573670029640198,0.0405148118734359,0.1864441782236099,0.9293925762176514,0.0638148337602615,0.0615473724901676,69,78,none,1,694,159,147,1.882449984550476,0.0009008230408653,0.0008354536257684,0.0001312170934397,30,30,29,0.1556099709928551,0.2770264373635346,64,24,3,51.9,hard,3,False
hard_3mm_r1,854,480,cycle,2,0.0360580459237098,0.0500446185469627,0.0748892202973365,0.0938253849744796,0.3240051865577698,0.949862778186798,0.0539501160383224,0.1864441782236099,0.9122231006622314,0.0659752413630485,0.0666538774967193,69,78,none,1,694,159,147,1.882449984550476,0.0015348934102803,0.0009010013309307,0.0001301945303566,30,30,28,0.1756690520718049,0.2876307679422246,64,24,3,51.9,hard,3,False
hard_3mm_r1,640,360,cycle,0,0.0370136871933937,0.0521501488983631,0.0699230208992958,0.0911729410290718,0.3240051865577698,0.9526574611663818,0.0470242612063884,0.1864441782236099,0.9115009307861328,0.0763521119952201,0.0642066299915313,69,78,none,1,694,159,147,1.882449984550476,0.0011396678164601,0.0008782755467109,0.0001318761642323,30,30,27,0.2211616094242942,0.2987067204601359,64,44,1,29.7,hard,3,False
hard_3mm_r1,640,360,cycle,1,0.0330505780875682,0.0362930186092853,0.0654658526182174,0.0844964459538459,0.3240051865577698,0.9593372941017152,0.0430240705609321,0.1864441782236099,0.9298079013824464,0.0647496506571769,0.0551052466034889,69,78,none,1,694,159,147,1.882449984550476,0.0010858181631192,0.0010235095396637,0.0001310235675191,30,30,30,0.128759205856653,0.2674649376539314,64,44,1,29.0,hard,3,False
hard_3mm_r1,640,360,cycle,2,0.0346073880791664,0.0359297543764114,0.0737998262047767,0.0946340337395668,0.3240051865577698,0.9489948153495787,0.0456124581396579,0.1864441782236099,0.91956627368927,0.0659423246979713,0.0735085532069206,69,78,none,1,694,159,147,1.882449984550476,0.0009061351302079,0.0009912978857755,0.0001312572858296,30,30,30,0.1570965357403934,0.2741980762601648,64,44,1,29.0,hard,3,False
hard_3mm_r1,426,240,cycle,0,0.0537299625575542,0.0347393602132797,0.075218878686428,0.0947476997971534,0.3240051865577698,0.948872208595276,0.0423393286764621,0.1864441782236099,0.9258531332015992,0.0678337216377258,0.0630706548690795,69,78,none,1,694,159,147,1.882449984550476,0.0009561326005496,0.0009281403035856,0.0001438711333321,30,30,26,0.2096175089349664,0.2953215365139943,64,64,1,14.9,hard,3,False
hard_3mm_r1,426,240,cycle,1,0.0337652489542961,0.0426431894302368,0.065649539232254,0.0834030583500862,0.3240051865577698,0.9603828191757202,0.048727810382843,0.1864441782236099,0.9273014664649964,0.0581300370395183,0.0636927857995033,69,78,none,1,694,159,147,1.882449984550476,0.0008821440860629,0.0009895606199279,0.00013862727792,30,30,29,0.1332481786909296,0.28191573065032,64,64,1,13.3,hard,3,False
hard_3mm_r1,426,240,cycle,2,0.0444897450506687,0.038806278258562,0.0855288654565811,0.1104535013437271,0.3240051865577698,0.9305170178413392,0.0472818054258823,0.1864441782236099,0.9152517914772034,0.0715196803212165,0.0841362476348877,69,78,none,1,694,159,147,1.882449984550476,0.0008817927446216,0.0008804561803117,0.0001367987279081,30,30,29,0.1368073613224524,0.2965620508733785,64,64,1,13.4,hard,3,False
hard_3mm_r1,320,180,cycle,0,0.0396816320717334,0.0489937290549278,0.067669928073883,0.0845657661557197,0.3240051865577698,0.9592705368995668,0.0534443221986293,0.1864441782236099,0.9233649373054504,0.0558142103254795,0.0608714967966079,69,78,none,1,694,159,147,1.882449984550476,0.0009562947088852,0.0008869392913766,0.0001333370310021,30,30,29,0.1776628549229514,0.2899145450232164,64,64,1,9.0,hard,3,False
hard_3mm_r1,320,180,cycle,1,0.0343028157949447,0.0355577319860458,0.0629699230194091,0.0803682133555412,0.3240051865577698,0.9632135629653932,0.0384577400982379,0.1864441782236099,0.9464929103851318,0.0601545423269271,0.0565634444355964,69,78,none,1,694,159,147,1.882449984550476,0.0007400079630315,0.0009413473890163,0.0001372307597193,30,30,27,0.1989295523860612,0.2659414819201583,64,64,1,7.8,hard,3,False
hard_3mm_r1,320,180,cycle,2,0.0361888445913791,0.0354805327951908,0.0638604164123535,0.0821842774748802,0.3240051865577698,0.9615322351455688,0.0371690317988395,0.1864441782236099,0.9504573345184326,0.0553709231317043,0.0616980716586113,69,78,none,1,694,159,147,1.882449984550476,0.000870530726388,0.0008604592294432,0.0001486308901803,30,30,30,0.1426466590045852,0.2754137171139507,64,64,1,7.8,hard,3,False
hard_3mm_r1,160,90,cycle,0,0.0287114679813385,0.0449634231626987,0.0717897340655326,0.0888226181268692,0.3240051865577698,0.9550668597221376,0.0461287349462509,0.1864441782236099,0.9452705979347228,0.0493664890527725,0.0684266909956932,69,78,none,1,694,159,147,1.882449984550476,0.0010051989229395,0.0007168598240241,0.0001560282398713,30,30,29,0.2089986361412905,0.2915344838076417,64,64,1,3.8,hard,3,False
hard_3mm_r1,160,90,cycle,1,0.0348789915442466,0.0278232544660568,0.0712099820375442,0.089446373283863,0.3240051865577698,0.9544335603713988,0.0376299247145652,0.1864441782236099,0.947689175605774,0.0552797727286815,0.0544654764235019,69,78,none,1,694,159,147,1.882449984550476,0.000730826635845,0.0008671546238474,0.0001662245340412,30,30,25,0.263703296782304,0.2645188097683889,64,64,1,2.8,hard,3,False
hard_3mm_r1,160,90,cycle,2,0.0339403711259365,0.0279425270855426,0.0677458718419075,0.0842906907200813,0.3240051865577698,0.9595350623130798,0.035116109997034,0.1864441782236099,0.958818018436432,0.0476147420704364,0.0624040402472019,69,78,none,1,694,159,147,1.882449984550476,0.0008505888981744,0.0009703290415927,0.0001531010639155,30,30,28,0.2042290827726424,0.2779898853421961,64,64,1,2.8,hard,3,False
hard_3mm_r1,80,45,cycle,0,0.0270775407552719,0.0342424325644969,0.0581455044448375,0.0786542668938636,0.3240051865577698,0.9647658467292786,0.0354327000677585,0.1864441782236099,0.9501757025718688,0.0544975250959396,0.0510493591427803,69,78,none,1,694,159,147,1.882449984550476,0.000794289575424,0.0007666912279091,0.0001301302982028,30,30,30,0.2553352553837581,0.2504847544544148,64,64,1,2.9,hard,3,False
hard_3mm_r1,80,45,cycle,1,0.028431486338377,0.0368698649108409,0.0654439702630043,0.0862686410546302,0.3240051865577698,0.9576137065887452,0.0374024137854576,0.1864441782236099,0.9339686632156372,0.0648710280656814,0.0588198080658912,69,78,none,1,694,159,147,1.882449984550476,0.0009004781604744,0.0007646646117791,0.0001283059245906,30,30,24,0.2849314769338119,0.2760101294367568,64,64,1,1.9,hard,3,False
hard_3mm_r1,80,45,cycle,2,0.03042365424335,0.0410176776349544,0.0674320757389068,0.0847211852669715,0.3240051865577698,0.9591206908226012,0.0370060615241527,0.1864441782236099,0.9535837769508362,0.0542333461344242,0.065569557249546,69,78,none,1,694,159,147,1.882449984550476,0.0010627281153574,0.0007109267753548,0.0001344402844551,30,30,30,0.2310759423445555,0.2709595842181511,64,64,1,2.0,hard,3,False
hard_3mm_r1,48,27,cycle,0,0.0353985466063022,0.0371371656656265,0.0708105340600013,0.0965519696474075,0.3240051865577698,0.9469064474105836,0.0426138937473297,0.1864441782236099,0.9239175319671632,0.0728164538741111,0.0574515461921691,69,78,none,1,694,159,147,1.882449984550476,0.0009876128751784,0.0007646029698662,0.0001344576739938,30,30,30,0.2935152658468021,0.2832788791296617,64,64,1,2.9,hard,3,False
hard_3mm_r1,48,27,cycle,1,0.0294141341000795,0.0356539376080036,0.0822445526719093,0.1075158715248107,0.3240051865577698,0.9341638088226318,0.0392254628241062,0.1864441782236099,0.9359749555587769,0.06294596940279,0.0696683526039123,69,78,none,1,694,159,147,1.882449984550476,0.0009081703028641,0.0007567414431832,0.0001321403542533,30,30,29,0.2758324290558653,0.2783281758146466,64,64,1,2.0,hard,3,False
hard_3mm_r1,48,27,cycle,2,0.0378024093806743,0.0367320962250232,0.0696578025817871,0.0890378206968307,0.3240051865577698,0.9548488855361938,0.0457888022065162,0.1864441782236099,0.9209068417549132,0.06612329185009,0.0648017451167106,69,78,none,1,694,159,147,1.882449984550476,0.000919813523069,0.0008362953085452,0.0001293705572606,30,30,30,0.2971414049351937,0.280002659971609,64,64,1,1.8,hard,3,False
hard_3mm_r1,32,18,cycle,0,0.0481983125209808,0.0501511245965957,0.122584231197834,0.1762529015541076,0.3240051865577698,0.8230738639831543,0.060111291706562,0.1864441782236099,0.8425133228302002,0.1048135757446289,0.0853100419044494,69,78,none,1,694,159,147,1.882449984550476,0.0020103892311453,0.0011223591864109,0.0001365649659419,30,30,27,0.3812020106686639,0.3569497762236205,64,64,1,3.2,hard,3,False
hard_3mm_r1,32,18,cycle,1,0.0421752296388149,0.0423224978148937,0.0885855108499527,0.1173045709729194,0.3240051865577698,0.921630084514618,0.0462884791195392,0.1864441782236099,0.8936877846717834,0.075868159532547,0.0699944123625755,69,78,none,1,694,159,147,1.882449984550476,0.0011203970061615,0.0009468698408454,0.0001316861744271,30,30,29,0.2953304200076232,0.3026508235331601,64,64,1,2.2,hard,3,False
hard_3mm_r1,32,18,cycle,2,0.0422342047095298,0.0395608507096767,0.0692650005221366,0.0913761481642723,0.3240051865577698,0.952446222305298,0.0512395277619361,0.1864441782236099,0.9011951684951782,0.0789275914430618,0.0624538920819759,69,78,none,1,694,159,147,1.882449984550476,0.0011392828309908,0.001012067310512,0.0001309235958615,30,30,30,0.2990674642733263,0.2927432450108558,64,64,1,2.2,hard,3,False
hard_3mm_r1,16,9,cycle,0,0.0478797033429145,0.0579147413372993,0.0881561413407325,0.1207011640071868,0.3240051865577698,0.9170259237289428,0.0651365369558334,0.1864441782236099,0.8263323307037354,0.1025259867310524,0.0693323463201522,69,78,none,1,694,159,147,1.882449984550476,0.0014565379824489,0.0011494657956063,0.0001316114212386,30,30,30,0.3584273747820675,0.3160763326680885,64,64,1,3.7,hard,3,False
hard_3mm_r1,16,9,cycle,1,0.0483330152928829,0.0614279732108116,0.0972237884998321,0.1257918328046798,0.3240051865577698,0.9098793268203736,0.065924271941185,0.1864441782236099,0.8189268112182617,0.1025140658020973,0.0747595578432083,69,78,none,1,694,159,147,1.882449984550476,0.0012427114415913,0.0012654663296416,0.0001281890145037,30,30,29,0.3395457006668838,0.3211202441521411,64,64,1,2.2,hard,3,False
hard_3mm_r1,16,9,cycle,2,0.0384024605154991,0.0472266152501106,0.0828961208462715,0.1093183234333992,0.3240051865577698,0.9319379329681396,0.0506445989012718,0.1864441782236099,0.8780663013458252,0.0860907733440399,0.0720198526978492,69,78,none,1,694,159,147,1.882449984550476,0.0012386052403599,0.0010630981996655,0.0001334628468612,30,30,30,0.3129887622096696,0.3023472132172974,64,64,1,2.2,hard,3,False
hard_3mm_r1,8,5,cycle,0,0.0541696213185787,0.0874637812376022,0.1749623566865921,0.4386154413223266,0.3240051865577698,-0.0956888198852539,0.0816679075360298,0.1864441782236099,0.2684535980224609,0.1024107784032821,0.1171973794698715,69,78,none,1,694,159,147,1.882449984550476,0.0026046563871204,0.0016215406358242,0.000150738924276,30,30,29,0.334156951574496,0.4443388585024659,64,64,1,3.7,hard,3,False
hard_3mm_r1,8,5,cycle,1,0.0575859360396862,0.0563625283539295,0.1054165810346603,0.1374773681163787,0.3240051865577698,0.8923580050468445,0.0645060092210769,0.1864441782236099,0.8380048274993896,0.1065220385789871,0.0915652886033058,69,78,none,1,694,159,147,1.882449984550476,0.0016586495330557,0.0014258916489779,0.0001299614086747,30,30,29,0.3617221738831798,0.3642459065659241,64,64,1,2.2,hard,3,False
hard_3mm_r1,8,5,cycle,2,0.0626458451151847,0.0767328143119812,0.1427541822195053,0.2190305739641189,0.3240051865577698,0.7267696857452393,0.0840172171592712,0.1864441782236099,0.5062946081161499,0.1489583998918533,0.0896422639489173,69,78,none,1,694,159,147,1.882449984550476,0.0013166209682822,0.0014956068480387,0.0001382202026434,30,30,29,0.3721772422020992,0.4043090448439496,64,64,1,2.1,hard,3,False
medium_1mm_r1,1920,1080,cycle,0,0.0318564549088478,0.0602844282984733,0.161668375134468,0.3870262801647186,0.4648659825325012,0.5629277229309082,0.0551933161914348,0.2040708512067794,0.8235225081443787,0.0680133551359176,0.1354474574327469,80,80,none,1,704,136,160,3.3207101821899414,0.0013035115553066,0.0006901579909026,0.0001699904969427,30,30,30,0.1636624664533883,0.2680126391351223,64,4,16,255.9,medium,1,False
medium_1mm_r1,1920,1080,cycle,1,0.0361721590161323,0.067389540374279,0.148122951388359,0.4102183580398559,0.4648659825325012,0.50897616147995,0.0491684526205062,0.2040708512067794,0.8944273591041565,0.0704530104994773,0.1502503603696823,80,80,none,1,704,136,160,3.3207101821899414,0.0015411138301715,0.0008557833498343,0.0001626416051294,30,30,27,0.1796127129346132,0.2796852259951479,64,4,16,256.9,medium,1,False
medium_1mm_r1,1920,1080,cycle,2,0.0459756553173065,0.0582345835864543,0.1178271174430847,0.2433470785617828,0.4648659825325012,0.8272075653076172,0.0592852234840393,0.2040708512067794,0.8833608031272888,0.0680030435323715,0.1039901748299598,80,80,none,1,704,136,160,3.3207101821899414,0.0013905161758884,0.0009702076204121,0.0001779318408807,30,30,29,0.1636351704470474,0.276187653927242,64,4,16,257.2,medium,1,False
medium_1mm_r1,1280,720,cycle,0,0.0340861044824123,0.0736377388238906,0.1126553192734718,0.1840807497501373,0.4648659825325012,0.9011244177818298,0.0693569034337997,0.2040708512067794,0.848579466342926,0.0773530974984169,0.0951340049505233,80,80,none,1,704,136,160,3.3207101821899414,0.0013161204988136,0.0008054623613134,0.0001892022119136,30,30,24,0.1763962134718895,0.2997825899544884,64,11,6,113.6,medium,1,False
medium_1mm_r1,1280,720,cycle,1,0.039454098790884,0.0520670115947723,0.1302674114704132,0.1888834983110427,0.4648659825325012,0.8958976864814758,0.0472743697464466,0.2040708512067794,0.9191180467605592,0.0610508322715759,0.1055141240358352,80,80,none,1,704,136,160,3.3207101821899414,0.0012451314833015,0.0008057596278376,0.0001603213895577,30,30,30,0.1632775058969855,0.2813766467220643,64,11,6,113.1,medium,1,False
medium_1mm_r1,1280,720,cycle,2,0.0430199354887008,0.0572656691074371,0.1310857832431793,0.2009766697883606,0.4648659825325012,0.8821407556533813,0.0608933195471763,0.2040708512067794,0.8810202479362488,0.078691616654396,0.1286162883043289,80,80,none,1,704,136,160,3.3207101821899414,0.0013979168143123,0.0011505817528814,0.0001780837337719,30,30,27,0.1780366973782127,0.3050320989945355,64,11,6,113.1,medium,1,False
medium_1mm_r1,854,480,cycle,0,0.0428784303367137,0.0601836554706096,0.1313575208187103,0.1862360388040542,0.4648659825325012,0.898795485496521,0.0490890853106975,0.2040708512067794,0.9039291739463806,0.0704012289643287,0.1002614945173263,80,80,none,1,704,136,160,3.3207101821899414,0.0012899452121928,0.0008534406078979,0.0001618730602785,30,30,27,0.1744910827414556,0.3104156956953161,64,24,3,53.1,medium,1,False
medium_1mm_r1,854,480,cycle,1,0.0413807407021522,0.058632917702198,0.1347388625144958,0.1928848773241043,0.4648659825325012,0.8914402723312378,0.054433636367321,0.2040708512067794,0.8934563398361206,0.0744231939315795,0.1053979620337486,80,80,none,1,704,136,160,3.3207101821899414,0.0014038328081369,0.0009076961432583,0.0001957835629582,30,30,28,0.1637786492197351,0.284060537815094,64,24,3,51.9,medium,1,False
medium_1mm_r1,854,480,cycle,2,0.0393955968320369,0.0635240375995636,0.1295779049396515,0.1971575021743774,0.4648659825325012,0.8865775465965271,0.0605873353779315,0.2040708512067794,0.8698053359985352,0.0782553926110267,0.1284878551959991,80,80,none,1,704,136,160,3.3207101821899414,0.0013361372984945,0.0008903824491426,0.0001713273813948,30,30,27,0.1558085602115501,0.3072978608748492,64,24,3,52.0,medium,1,False
medium_1mm_r1,640,360,cycle,0,0.0356720611453056,0.06570665538311,0.1150648966431617,0.1578404158353805,0.4648659825325012,0.9273042678833008,0.0503363013267517,0.2040708512067794,0.8895497918128967,0.0791594535112381,0.0918916091322898,80,80,none,1,704,136,160,3.3207101821899414,0.0013751520309597,0.0008238041773438,0.0002144582540495,30,30,24,0.2084643055092204,0.2897446523694431,64,44,1,29.7,medium,1,False
medium_1mm_r1,640,360,cycle,1,0.0285111963748931,0.0577533058822155,0.1439797580242157,0.1832892596721649,0.4648659825325012,0.9019728302955629,0.0486767515540123,0.2040708512067794,0.9100205898284912,0.0630177110433578,0.1252885162830352,80,80,none,1,704,136,160,3.3207101821899414,0.0014180529396981,0.0006998252356424,0.0002065391017822,30,30,28,0.1661016609181057,0.2906392462113324,64,44,1,29.1,medium,1,False
medium_1mm_r1,640,360,cycle,2,0.0671060681343078,0.0602261833846569,0.1083781868219375,0.1572180688381195,0.4648659825325012,0.9278764128684998,0.0720939859747886,0.2040708512067794,0.856637179851532,0.079926311969757,0.0935012400150299,80,80,none,1,704,136,160,3.3207101821899414,0.0012938319705426,0.0011004535481333,0.0002011331525864,30,30,27,0.1548314148729497,0.316111023811733,64,44,1,29.1,medium,1,False
medium_1mm_r1,426,240,cycle,0,0.0519785173237323,0.0608934164047241,0.1137043684720993,0.1541228145360946,0.4648659825325012,0.9306883811950684,0.0652763396501541,0.2040708512067794,0.8787407875061035,0.0686671659350395,0.1091887503862381,80,80,none,1,704,136,160,3.3207101821899414,0.0012440199498087,0.0007879139739088,0.0001961481757462,30,30,26,0.1777930381623181,0.324010398458032,64,64,1,14.9,medium,1,False
medium_1mm_r1,426,240,cycle,1,0.0325113236904144,0.0524490550160408,0.105616807937622,0.1484840512275695,0.4648659825325012,0.9356672763824464,0.0475254654884338,0.2040708512067794,0.9106779098510742,0.0652504339814186,0.1026875972747802,80,80,none,1,704,136,160,3.3207101821899414,0.0013290870701894,0.0007562243263237,0.000189533791854,30,30,27,0.1828534630211916,0.2790010396172018,64,64,1,13.3,medium,1,False
medium_1mm_r1,426,240,cycle,2,0.0402921810746192,0.0727701336145401,0.1114101260900497,0.1582550257444381,0.4648659825325012,0.926921844482422,0.0486322417855262,0.2040708512067794,0.9038618206977844,0.0693345814943313,0.1061392799019813,80,80,none,1,704,136,160,3.3207101821899414,0.0018374355277046,0.0008956547826528,0.000215588210267,30,30,27,0.1509455869143659,0.3244088327183443,64,64,1,13.3,medium,1,False
medium_1mm_r1,320,180,cycle,0,0.0369244664907455,0.0539489910006523,0.1673522442579269,0.2037259489297866,0.4648659825325012,0.8788941502571106,0.0533972978591918,0.2040708512067794,0.9070117473602296,0.0593182519078254,0.1800141632556915,80,80,none,1,704,136,160,3.3207101821899414,0.0013468118850141,0.0008132600341923,0.0001690570206847,30,30,29,0.1618688614530996,0.3182386545573963,64,64,1,9.0,medium,1,False
medium_1mm_r1,320,180,cycle,1,0.0370324775576591,0.0557278618216514,0.1570208519697189,0.1889068186283111,0.4648659825325012,0.8958719968795776,0.0501714125275611,0.2040708512067794,0.9078471660614014,0.0657896995544433,0.1564182341098785,80,80,none,1,704,136,160,3.3207101821899414,0.001263337326236,0.0009447232005186,0.0001689628261374,30,30,27,0.2188832637938586,0.3296941168168011,64,64,1,7.9,medium,1,False
medium_1mm_r1,320,180,cycle,2,0.0399983152747154,0.0576121620833873,0.1398303657770156,0.1776374876499176,0.4648659825325012,0.907925009727478,0.0510759241878986,0.2040708512067794,0.9056146144866944,0.0619802996516227,0.1278457641601562,80,80,none,1,704,136,160,3.3207101821899414,0.0015363907441496,0.0008203877368941,0.0001938805071404,30,30,28,0.1259102083065293,0.3011054817368002,64,64,1,7.9,medium,1,False
medium_1mm_r1,160,90,cycle,0,0.035131499171257,0.054664634168148,0.1154678240418434,0.1485399901866912,0.4648659825325012,0.9356187582015992,0.0483880527317523,0.2040708512067794,0.9187816381454468,0.0551797673106193,0.1083248630166053,80,80,none,1,704,136,160,3.3207101821899414,0.0014854931505396,0.0009951426181942,0.0001891020074253,30,30,19,0.2473105937242508,0.2979770846226636,64,64,1,3.7,medium,1,False
medium_1mm_r1,160,90,cycle,1,0.0319609530270099,0.0522083453834056,0.1373698562383651,0.173549473285675,0.4648659825325012,0.912114143371582,0.0461057350039482,0.2040708512067794,0.9300227761268616,0.051842987537384,0.1340647488832473,80,80,none,1,704,136,160,3.3207101821899414,0.0010028445394709,0.0007415750878863,0.0002225531061412,30,30,23,0.1923970742659135,0.3019400203929228,64,64,1,2.8,medium,1,False
medium_1mm_r1,160,90,cycle,2,0.0307934787124395,0.044050820171833,0.0962661281228065,0.1252940744161605,0.4648659825325012,0.9541928172111512,0.0384569950401783,0.2040708512067794,0.9399874806404114,0.0499013215303421,0.0886768847703933,80,80,none,1,704,136,160,3.3207101821899414,0.0010789065854623,0.0010269770864397,0.0001931240258272,30,30,29,0.1583024371754039,0.3020581813419566,64,64,1,2.8,medium,1,False
medium_1mm_r1,80,45,cycle,0,0.0395042598247528,0.0530784912407398,0.1526707708835601,0.1981020420789718,0.4648659825325012,0.8854882121086121,0.0496614277362823,0.2040708512067794,0.9162895083427428,0.0611732080578804,0.1301881074905395,80,80,none,1,704,136,160,3.3207101821899414,0.0011955162044614,0.000880611303728,0.0002177168644266,30,30,28,0.2253425405784086,0.2805715448716107,64,64,1,2.9,medium,1,False
medium_1mm_r1,80,45,cycle,1,0.0548907294869422,0.0631452724337577,0.147406131029129,0.2319878339767456,0.4648659825325012,0.8429627418518066,0.0612732879817485,0.2040708512067794,0.8440048098564148,0.0865392535924911,0.0940921902656555,80,80,none,1,704,136,160,3.3207101821899414,0.0013823922490701,0.001461834530346,0.0001823300990508,30,30,26,0.3128091476180337,0.3066523636088651,64,64,1,1.9,medium,1,False
