sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_soft_2mm_r2,34,2026-09-07T19:42:28.622836,0034.png,N1.40,0.02673,0.04448,-1.33671,-0.000595,-0.000887,0.000102,0.0102,0.03046,-1.33733,1.33772,37.8879,362.8252,37.8723,0.9824,1.0148,-0.664,0.445,0.0388,2.832
9DTact_soft_2mm_r2,35,2026-09-07T19:42:29.675467,0035.png,N1.50,0.02916,0.04685,-1.42849,-0.000722,-0.000936,0.000109,0.01175,0.03226,-1.42914,1.42955,37.8876,362.8271,37.8297,1.025,1.0574,-0.655,0.505,0.0386,2.832
9DTact_soft_2mm_r2,36,2026-09-07T19:42:30.700800,0036.png,N1.60,0.02791,0.04357,-1.56199,-0.000501,-0.000989,0.000185,0.01323,0.02666,-1.56257,1.56285,37.8897,362.8227,37.7766,1.0781,1.1105,-0.633,0.321,0.0331,2.832
9DTact_soft_2mm_r2,37,2026-09-07T19:42:31.738186,0037.png,N1.70,0.02816,0.05131,-1.64721,-0.00066,-0.000955,3.5e-05,0.01018,0.03213,-1.64791,1.64825,37.8886,362.8258,37.7349,1.1197,1.1521,-0.58,0.401,0.0355,2.832
9DTact_soft_2mm_r2,38,2026-09-07T19:42:32.779198,0038.png,N1.80,0.0288,0.04594,-1.75699,-0.000473,-0.001139,2.9e-05,0.01417,0.02603,-1.75758,1.75783,37.8891,362.8185,37.6857,1.1691,1.2014,-0.648,0.269,0.0308,2.832
9DTact_soft_2mm_r2,39,2026-09-07T19:42:33.786046,0039.png,N1.90,0.03099,0.05073,-1.88383,-0.000523,-0.001159,7.1e-05,0.01456,0.02924,-1.88448,1.88477,37.8903,362.8193,37.6391,1.2157,1.2481,-0.615,0.277,0.0315,2.832
9DTact_soft_2mm_r2,40,2026-09-07T19:42:47.425731,0040.png,N0.10,0.01914,0.02536,-0.04777,-0.000651,3.5e-05,0.000151,0.00424,0.03076,-0.04824,0.05737,37.8841,362.8504,38.8303,0.0241,0.0565,0.73,13.62,0.5538,2.832
9DTact_soft_2mm_r2,41,2026-09-07T19:42:48.866282,0041.png,N0.20,0.02025,0.02061,-0.08541,-0.0007,-0.000247,-0.000202,0.00784,0.0266,-0.08579,0.09016,37.8888,362.8344,38.7152,0.1394,0.1718,-2.886,8.201,0.3205,2.832
9DTact_soft_2mm_r2,42,2026-09-07T19:42:50.721913,0042.png,N0.30,0.01949,0.0275,-0.23971,-0.000684,-0.000123,6.7e-05,0.00481,0.02972,-0.24019,0.24207,37.888,362.8404,38.5784,0.2761,0.3085,-0.511,2.854,0.1393,2.832
9DTact_soft_2mm_r2,43,2026-09-07T19:42:52.175302,0043.png,N0.40,0.02059,0.02737,-0.32113,-0.000719,-0.000292,-3.8e-05,0.00638,0.02885,-0.3216,0.32295,37.8854,362.8396,38.4907,0.3638,0.3962,-0.908,2.237,0.1061,2.832
9DTact_soft_2mm_r2,44,2026-09-07T19:42:53.195380,0044.png,N0.50,0.01784,0.02934,-0.38748,-0.000663,-0.00029,4.7e-05,0.00348,0.02811,-0.38797,0.389,37.8854,362.8269,38.4372,0.4176,0.4499,-0.749,1.712,0.0883,2.832
9DTact_soft_2mm_r2,45,2026-09-07T19:42:55.056559,0045.png,N0.60,0.01861,0.03448,-0.50812,-0.000817,-0.00033,-0.000133,0.00242,0.03102,-0.50868,0.50963,37.8841,362.8375,38.3238,0.5307,0.5631,-0.65,1.608,0.0769,2.832
9DTact_soft_2mm_r2,46,2026-09-07T19:42:56.518614,0046.png,N0.70,0.02122,0.03391,-0.63437,-0.000695,-0.000426,-0.000125,0.00584,0.02981,-0.6349,0.63563,37.8872,362.8276,38.2447,0.61,0.6423,-0.672,1.096,0.0629,2.832
9DTact_soft_2mm_r2,47,2026-09-07T19:42:57.525427,0047.png,N0.80,0.02038,0.03568,-0.73777,-0.000793,-0.000523,0.000113,0.00494,0.02927,-0.73832,0.73891,37.8846,362.8315,38.1928,0.6618,0.6942,-0.709,1.074,0.0556,2.832
9DTact_soft_2mm_r2,48,2026-09-07T19:42:58.585168,0048.png,N0.90,0.02231,0.03749,-0.80022,-0.000747,-0.000475,9.5e-05,0.00614,0.0308,-0.80079,0.80141,37.8852,362.8311,38.1584,0.6962,0.7286,-0.593,0.933,0.0544,2.832
9DTact_soft_2mm_r2,49,2026-09-07T19:42:59.584999,0049.png,N1.00,0.02098,0.03633,-0.8923,-0.000649,-0.000596,4.6e-05,0.00621,0.02765,-0.89284,0.89329,37.8854,362.8267,38.1004,0.7543,0.7867,-0.668,0.728,0.047,2.832
9DTact_soft_2mm_r2,50,2026-09-07T19:43:01.056789,0050.png,N1.10,0.02376,0.04167,-1.02611,-0.000721,-0.000564,0.000236,0.00688,0.03152,-1.02672,1.02723,37.885,362.8325,38.0404,0.8141,0.8465,-0.55,0.703,0.0467,2.832
9DTact_soft_2mm_r2,51,2026-09-07T19:43:02.065208,0051.png,N1.20,0.02258,0.04082,-1.10028,-0.000571,-0.000553,5.5e-05,0.00679,0.02901,-1.10086,1.10126,37.8899,362.8228,37.9893,0.8655,0.8978,-0.502,0.519,0.0424,2.832
9DTact_soft_2mm_r2,52,2026-09-07T19:43:03.518371,0052.png,N1.30,0.02464,0.04413,-1.22336,-0.000648,-0.000614,-7.9e-05,0.00777,0.03093,-1.22399,1.2244,37.8872,362.8275,37.9246,0.9301,0.9624,-0.502,0.53,0.0413,2.832
9DTact_soft_2mm_r2,53,2026-09-07T19:43:04.561462,0053.png,N1.40,0.0249,0.04491,-1.36028,-0.000632,-0.000745,0.000224,0.00857,0.02955,-1.3609,1.36125,37.8888,362.8259,37.8731,0.9816,1.0139,-0.548,0.464,0.0377,2.832
9DTact_soft_2mm_r2,54,2026-09-07T19:43:05.600402,0054.png,N1.50,0.0268,0.04879,-1.41396,-0.000652,-0.000639,-2.2e-05,0.00864,0.033,-1.41465,1.41506,37.8871,362.8329,37.8416,1.013,1.0454,-0.452,0.461,0.0393,2.832
9DTact_soft_2mm_r2,55,2026-09-07T19:43:06.619832,0055.png,N1.60,0.0256,0.043,-1.54701,-0.000512,-0.000756,0.000128,0.01141,0.02525,-1.54757,1.54782,37.8899,362.8166,37.782,1.0728,1.1051,-0.488,0.331,0.0323,2.832
9DTact_soft_2mm_r2,56,2026-09-07T19:43:07.642415,0056.png,N1.70,0.02998,0.05358,-1.63286,-0.00067,-0.000756,0.000124,0.01052,0.03522,-1.6336,1.63402,37.8877,362.8295,37.7515,1.1031,1.1354,-0.463,0.41,0.0376,2.832
9DTact_soft_2mm_r2,57,2026-09-07T19:43:08.684060,0057.png,N1.80,0.02919,0.05275,-1.78366,-0.000471,-0.000747,0.000313,0.01129,0.0317,-1.78436,1.78468,37.8914,362.8235,37.6963,1.1584,1.1908,-0.419,0.264,0.0338,2.832
9DTact_soft_2mm_r2,58,2026-09-07T19:43:09.717887,0058.png,N1.90,0.03088,0.05661,-1.8522,-0.000565,-0.000736,0.00024,0.01131,0.03479,-1.85296,1.85332,37.8906,362.8313,37.6675,1.1871,1.2194,-0.397,0.305,0.0348,2.832
9DTact_soft_2mm_r2,59,2026-09-07T19:43:10.759727,0059.png,N2.00,0.0287,0.04665,-1.89747,-0.000446,-0.000928,0.000195,0.0147,0.02434,-1.89805,1.89827,37.893,362.8175,37.6471,1.2077,1.24,-0.489,0.235,0.0289,2.832
9DTact_soft_2mm_r2,60,2026-09-07T19:43:25.002741,0060.png,N0.10,0.01358,0.02221,-0.06486,-0.000557,1e-05,7.5e-05,0.00112,0.02499,-0.06527,0.06989,37.8826,362.845,38.8144,0.0401,0.0725,0.154,8.585,0.3725,2.832
9DTact_soft_2mm_r2,61,2026-09-07T19:43:26.424166,0061.png,N0.20,0.01309,0.02401,-0.11455,-0.00058,-6.8e-05,-6e-06,0.00014,0.0255,-0.11498,0.11777,37.8843,362.8426,38.7321,0.1224,0.1547,-0.594,5.061,0.2322,2.832
9DTact_soft_2mm_r2,62,2026-09-07T19:43:27.861730,0062.png,N0.30,0.0152,0.02251,-0.20779,-0.000488,-0.000117,6.8e-05,0.00336,0.02377,-0.20818,0.20956,37.883,362.8427,38.6388,0.2157,0.2481,-0.564,2.348,0.1296,2.832
9DTact_soft_2mm_r2,63,2026-09-07T19:43:29.337690,0063.png,N0.40,0.01452,0.02451,-0.30224,-0.000616,-0.000187,0.000124,0.00243,0.02364,-0.30265,0.30358,37.8851,362.8379,38.5371,0.3174,0.3498,-0.618,2.039,0.0938,2.832
9DTact_soft_2mm_r2,64,2026-09-07T19:43:30.764765,0064.png,N0.50,0.01388,0.02473,-0.41137,-0.000594,-0.000187,1.5e-05,0.00252,0.02176,-0.41177,0.41235,37.8837,362.8383,38.4369,0.4176,0.45,-0.454,1.443,0.0688,2.832
9DTact_soft_2mm_r2,65,2026-09-07T19:43:31.803915,0065.png,N0.60,0.01397,0.02603,-0.49796,-0.000479,-0.000197,0.000168,0.00255,0.02154,-0.49837,0.49884,37.8872,362.8288,38.3826,0.4721,0.5045,-0.396,0.962,0.0592,2.832
9DTact_soft_2mm_r2,66,2026-09-07T19:43:33.260191,0066.png,N0.70,0.01554,0.03212,-0.5856,-0.000652,-0.000238,-6e-05,0.00148,0.0262,-0.5861,0.58669,37.8862,362.8351,38.3018,0.5527,0.5851,-0.407,1.114,0.0608,2.832
9DTact_soft_2mm_r2,67,2026-09-07T19:43:34.263841,0067.png,N0.80,0.0153,0.03294,-0.64258,-0.000591,-0.000324,-3.2e-05,0.00126,0.02588,-0.64309,0.64361,37.8846,362.8334,38.2536,0.601,0.6333,-0.504,0.92,0.0564,2.832
9DTact_soft_2mm_r2,68,2026-09-07T19:43:35.703479,0068.png,N0.90,0.01692,0.03634,-0.77223,-0.000631,-0.000401,1.8e-05,0.00185,0.02756,-0.77278,0.77327,37.8848,362.8349,38.1802,0.6743,0.7067,-0.519,0.817,0.0518,2.832
9DTact_soft_2mm_r2,69,2026-09-07T19:43:37.176159,0069.png,N1.00,0.01792,0.03542,-0.94844,-0.000577,-0.000563,-3.2e-05,0.00441,0.02444,-0.94895,0.94927,37.8866,362.8297,38.0819,0.7727,0.8051,-0.594,0.608,0.0418,2.832
9DTact_soft_2mm_r2,70,2026-09-07T19:43:38.198838,0070.png,N1.10,0.018,0.04136,-1.03313,-0.000608,-0.000494,4.7e-05,0.00209,0.02827,-1.03373,1.03411,37.8866,362.8326,38.037,0.8176,0.85,-0.478,0.589,0.0436,2.832
9DTact_soft_2mm_r2,71,2026-09-07T19:43:39.223025,0071.png,N1.20,0.01956,0.04146,-1.13745,-0.000604,-0.000578,2.1e-05,0.00411,0.02746,-1.13803,1.13837,37.887,362.8272,37.983,0.8717,0.9041,-0.508,0.531,0.0403,2.832
9DTact_soft_2mm_r2,72,2026-09-07T19:43:40.264371,0072.png,N1.30,0.02061,0.04636,-1.22959,-0.000591,-0.000524,0.00019,0.00322,0.03076,-1.23025,1.23064,37.8861,362.8354,37.9475,0.9071,0.9394,-0.426,0.481,0.0412,2.832
9DTact_soft_2mm_r2,73,2026-09-07T19:43:41.280861,0073.png,N1.40,0.01725,0.04242,-1.32326,-0.000473,-0.000647,5e-06,0.00292,0.02416,-1.32383,1.32405,37.8886,362.8224,37.8903,0.9644,0.9968,-0.489,0.357,0.0346,2.832
9DTact_soft_2mm_r2,74,2026-09-07T19:43:42.323956,0074.png,N1.50,0.02307,0.04544,-1.39796,-0.000584,-0.000693,5.3e-05,0.00697,0.02849,-1.39859,1.39889,37.8857,362.8317,37.8574,0.9972,1.0296,-0.496,0.418,0.0364,2.832
9DTact_soft_2mm_r2,75,2026-09-07T19:43:43.347191,0075.png,N1.60,0.02208,0.04236,-1.52163,-0.000354,-0.000768,7e-06,0.00851,0.02335,-1.52217,1.52238,37.8893,362.8219,37.8032,1.0515,1.0839,-0.505,0.233,0.0314,2.832
9DTact_soft_2mm_r2,76,2026-09-07T19:43:44.384988,0076.png,N1.70,0.02249,0.05024,-1.59396,-0.000464,-0.000703,-9e-06,0.00543,0.02922,-1.59463,1.59491,37.8873,362.8302,37.7708,1.0838,1.1162,-0.441,0.291,0.0345,2.832
9DTact_soft_2mm_r2,77,2026-09-07T19:43:45.424305,0077.png,N1.80,0.0208,0.04375,-1.72754,-0.000232,-0.000796,8.4e-05,0.00814,0.02061,-1.72808,1.72822,37.8892,362.8193,37.7191,1.1356,1.168,-0.461,0.135,0.028,2.832
9DTact_soft_2mm_r2,78,2026-09-07T19:43:46.442536,0078.png,N1.90,0.02565,0.04988,-1.77179,-0.000419,-0.000876,-0.000227,0.00958,0.02764,-1.77243,1.77268,37.889,362.8282,37.6879,1.1667,1.1991,-0.494,0.236,0.0316,2.832
9DTact_soft_2mm_r2,79,2026-09-07T19:43:47.486142,0079.png,N2.00,0.02186,0.04663,-1.95369,-0.000282,-0.000988,0.000193,0.00918,0.02001,-1.95424,1.95437,37.8913,362.8148,37.6313,1.2235,1.2559,-0.506,0.145,0.0263,2.832
9DTact_soft_2mm_r2,80,2026-09-07T19:44:01.529684,0080.png,N0.10,0.01183,0.01403,-0.08683,-0.000431,-8.5e-05,8.9e-05,0.00384,0.01667,-0.08708,0.08875,37.8872,362.8386,38.8152,0.0394,0.0718,-0.984,4.969,0.2068,2.832
9DTact_soft_2mm_r2,81,2026-09-07T19:44:02.560514,0081.png,N0.20,0.01207,0.01857,-0.13096,-0.00045,-4.5e-05,0.000219,0.00209,0.02001,-0.13129,0.13282,37.8869,362.8373,38.7684,0.0862,0.1186,-0.342,3.439,0.1667,2.832
9DTact_soft_2mm_r2,82,2026-09-07T19:44:04.018372,0082.png,N0.30,0.01317,0.0206,-0.16792,-0.000597,-7e-05,-4.7e-05,0.00228,0.02173,-0.16828,0.16969,37.8831,362.844,38.6764,0.1781,0.2105,-0.418,3.555,0.1441,2.832
9DTact_soft_2mm_r2,83,2026-09-07T19:44:05.442842,0083.png,N0.40,0.01319,0.02382,-0.28361,-0.000509,1e-06,7.7e-05,0.00149,0.02268,-0.284,0.28491,37.8852,362.8396,38.5704,0.2841,0.3165,0.005,1.794,0.0956,2.832
9DTact_soft_2mm_r2,84,2026-09-07T19:44:06.894886,0084.png,N0.50,0.01366,0.02489,-0.38736,-0.000417,-9.9e-05,-6.9e-05,0.00208,0.02217,-0.38776,0.3884,37.8866,362.8346,38.4682,0.3864,0.4188,-0.255,1.076,0.0731,2.832
9DTact_soft_2mm_r2,85,2026-09-07T19:44:08.322482,0085.png,N0.60,0.01312,0.0289,-0.46657,-0.00053,-0.000164,-0.000225,0.00016,0.02412,-0.46703,0.46765,37.8866,362.8344,38.3871,0.4675,0.4999,-0.351,1.136,0.0679,2.832
9DTact_soft_2mm_r2,86,2026-09-07T19:44:09.785607,0086.png,N0.70,0.01594,0.03185,-0.61281,-0.000487,-0.000185,-0.000136,0.00214,0.02573,-0.6133,0.61384,37.8859,362.8385,38.2965,0.558,0.5904,-0.302,0.795,0.058,2.832
9DTact_soft_2mm_r2,87,2026-09-07T19:44:10.821049,0087.png,N0.80,0.0158,0.02933,-0.67216,-0.000453,-0.000302,-0.000165,0.00369,0.02253,-0.6726,0.67299,37.8864,362.8324,38.2461,0.6085,0.6409,-0.449,0.674,0.0495,2.832
9DTact_soft_2mm_r2,88,2026-09-07T19:44:12.261495,0088.png,N0.90,0.01655,0.03517,-0.79443,-0.000504,-0.000372,-9.3e-05,0.00227,0.026,-0.79495,0.79538,37.8858,362.8359,38.1762,0.6783,0.7107,-0.468,0.635,0.0489,2.832
9DTact_soft_2mm_r2,89,2026-09-07T19:44:13.299471,0089.png,N1.00,0.01531,0.03242,-0.89223,-0.000398,-0.000313,4.4e-05,0.00325,0.02144,-0.89269,0.89295,37.8871,362.8286,38.1268,0.7279,0.7603,-0.35,0.446,0.0402,2.832
9DTact_soft_2mm_r2,90,2026-09-07T19:44:14.324864,0090.png,N1.10,0.01696,0.03704,-0.96737,-0.000508,-0.000431,8.8e-05,0.00289,0.02505,-0.9679,0.96823,37.8843,362.8368,38.0881,0.7664,0.7988,-0.445,0.526,0.0421,2.832
9DTact_soft_2mm_r2,91,2026-09-07T19:44:15.345158,0091.png,N1.20,0.01537,0.03213,-1.07078,-0.000223,-0.000467,8.6e-05,0.00468,0.01836,-1.0712,1.07137,37.8881,362.8226,38.0318,0.8229,0.8553,-0.436,0.208,0.0332,2.832
9DTact_soft_2mm_r2,92,2026-09-07T19:44:16.785502,0092.png,N1.30,0.01796,0.04154,-1.20294,-0.000546,-0.000483,-2e-06,0.00314,0.02568,-1.20351,1.20379,37.8857,362.8334,37.9626,0.8919,0.9243,-0.401,0.454,0.0376,2.832
9DTact_soft_2mm_r2,93,2026-09-07T19:44:17.823776,0093.png,N1.40,0.01928,0.03551,-1.29997,-0.000304,-0.000608,0.000139,0.00797,0.01956,-1.30043,1.3006,37.888,362.8266,37.918,0.9367,0.969,-0.467,0.234,0.0311,2.832
9DTact_soft_2mm_r2,94,2026-09-07T19:44:18.865642,0094.png,N1.50,0.01779,0.04022,-1.36955,-0.000376,-0.000505,-9.1e-05,0.00481,0.02179,-1.37007,1.37025,37.8874,362.8268,37.8783,0.9764,1.0088,-0.369,0.275,0.0321,2.832
9DTact_soft_2mm_r2,95,2026-09-07T19:44:19.883753,0095.png,N1.60,0.01764,0.03743,-1.45177,-0.00025,-0.000692,7.7e-05,0.00664,0.01798,-1.45223,1.45236,37.8878,362.8246,37.8467,1.008,1.0403,-0.477,0.172,0.0285,2.832
9DTact_soft_2mm_r2,96,2026-09-07T19:44:21.340931,0096.png,N1.70,0.01692,0.04424,-1.64727,-0.00031,-0.000635,5.2e-05,0.00397,0.02039,-1.64782,1.64795,37.8872,362.8276,37.7612,1.0934,1.1258,-0.385,0.188,0.0287,2.832
9DTact_soft_2mm_r2,97,2026-09-07T19:44:22.367200,0097.png,N1.80,0.01558,0.04264,-1.77057,-0.000206,-0.000777,2e-05,0.00447,0.01635,-1.77107,1.77115,37.8895,362.8196,37.7056,1.1492,1.1816,-0.439,0.116,0.0256,2.832
